idCommune,idVoie,idAdresse
2613_C,18700_V,7565_A
2600_C,18645_V,7566_A
2605_C,18639_V,7567_A
2626_C,18723_V,7568_A
2644_C,18849_V,7569_A
2670_C,19034_V,7570_A
3124_C,29877_V,7571_A
3124_C,29899_V,7572_A
3124_C,29947_V,7573_A
2731_C,19293_V,7574_A
2744_C,19537_V,7575_A
2773_C,19869_V,7576_A
2779_C,19855_V,7577_A
2802_C,20072_V,7578_A
3119_C,28607_V,7579_A
3119_C,28628_V,7580_A
3119_C,28635_V,7581_A
3053_C,25156_V,7582_A
2936_C,23117_V,7583_A
2955_C,23543_V,7584_A
3108_C,26281_V,7585_A
2978_C,24103_V,7586_A
2978_C,24334_V,7587_A
2989_C,24624_V,7588_A
3114_C,27089_V,7589_A
3114_C,27151_V,7590_A
3101_C,25639_V,7591_A
3120_C,29014_V,7592_A
3120_C,29029_V,7593_A
3120_C,29046_V,7594_A
3120_C,29107_V,7595_A
3121_C,29510_V,7596_A
4_C,158_V,7597_A
3110_C,26304_V,7598_A
3110_C,26308_V,7599_A
3110_C,26323_V,7600_A
10_C,144_V,7601_A
2874_C,21237_V,7602_A
2874_C,21255_V,7603_A
52_C,178_V,7604_A
147_C,1008_V,7605_A
147_C,1019_V,7606_A
1004_C,7449_V,7607_A
2865_C,20735_V,7608_A
2865_C,20760_V,7609_A
2872_C,12285_V,7610_A
2872_C,21219_V,7611_A
2872_C,21236_V,7612_A
2872_C,21240_V,7613_A
2872_C,21242_V,7614_A
2872_C,21261_V,7615_A
76_C,264_V,7616_A
97_C,389_V,7617_A
98_C,392_V,7618_A
1862_C,12806_V,7619_A
2908_C,22259_V,7620_A
3069_C,25406_V,7621_A
3069_C,25414_V,7622_A
3069_C,25416_V,7623_A
2668_C,19074_V,7624_A
142_C,642_V,7625_A
142_C,657_V,7626_A
142_C,661_V,7627_A
142_C,662_V,7628_A
142_C,663_V,7629_A
142_C,810_V,7630_A
142_C,811_V,7631_A
142_C,812_V,7632_A
142_C,817_V,7633_A
1129_C,8363_V,7634_A
1873_C,13101_V,7635_A
2979_C,24290_V,7636_A
2979_C,24343_V,7637_A
146_C,993_V,7638_A
146_C,1020_V,7639_A
594_C,970_V,7640_A
2189_C,15173_V,7641_A
2982_C,24293_V,7642_A
2982_C,24319_V,7643_A
2986_C,24656_V,7644_A
1856_C,12826_V,7645_A
1856_C,12871_V,7646_A
174_C,1176_V,7647_A
183_C,1179_V,7648_A
201_C,1456_V,7649_A
201_C,1462_V,7650_A
1466_C,10699_V,7651_A
1466_C,10701_V,7652_A
194_C,1183_V,7653_A
198_C,1447_V,7654_A
2190_C,15150_V,7655_A
2190_C,15171_V,7656_A
1770_C,12241_V,7657_A
1770_C,12244_V,7658_A
1770_C,12247_V,7659_A
2889_C,21842_V,7660_A
2888_C,21931_V,7661_A
2341_C,16176_V,7662_A
2341_C,16179_V,7663_A
2282_C,15703_V,7664_A
3118_C,28224_V,7665_A
3118_C,28225_V,7666_A
3118_C,28252_V,7667_A
3118_C,28254_V,7668_A
3118_C,28265_V,7669_A
3118_C,28281_V,7670_A
221_C,1703_V,7671_A
222_C,1705_V,7672_A
223_C,1710_V,7673_A
2843_C,1721_V,7674_A
651_C,4914_V,7675_A
651_C,4942_V,7676_A
651_C,4954_V,7677_A
2354_C,16437_V,7678_A
256_C,1839_V,7679_A
257_C,1856_V,7680_A
364_C,3342_V,7681_A
259_C,1855_V,7682_A
2719_C,19272_V,7683_A
263_C,1869_V,7684_A
278_C,1972_V,7685_A
2933_C,22714_V,7686_A
2933_C,22831_V,7687_A
1578_C,11267_V,7688_A
1578_C,11273_V,7689_A
1578_C,11287_V,7690_A
1578_C,11290_V,7691_A
1578_C,11314_V,7692_A
1578_C,11324_V,7693_A
2929_C,22615_V,7694_A
285_C,2056_V,7695_A
1535_C,10960_V,7696_A
1535_C,10970_V,7697_A
296_C,2230_V,7698_A
296_C,2231_V,7699_A
296_C,2287_V,7700_A
297_C,2150_V,7701_A
297_C,2253_V,7702_A
297_C,2261_V,7703_A
297_C,2279_V,7704_A
1875_C,13349_V,7705_A
303_C,2264_V,7706_A
2280_C,15732_V,7707_A
2406_C,17060_V,7708_A
2945_C,22709_V,7709_A
2951_C,23573_V,7710_A
2951_C,23611_V,7711_A
2194_C,5704_V,7712_A
2873_C,21272_V,7713_A
339_C,3138_V,7714_A
3006_C,24661_V,7715_A
363_C,3252_V,7716_A
2907_C,22246_V,7717_A
2907_C,22248_V,7718_A
2291_C,15780_V,7719_A
777_C,5906_V,7720_A
1287_C,9411_V,7721_A
1287_C,9412_V,7722_A
1287_C,9416_V,7723_A
1287_C,9431_V,7724_A
2976_C,24324_V,7725_A
383_C,3504_V,7726_A
1617_C,11575_V,7727_A
1699_C,11942_V,7728_A
759_C,3525_V,7729_A
759_C,5536_V,7730_A
759_C,5538_V,7731_A
759_C,5539_V,7732_A
759_C,5901_V,7733_A
759_C,5920_V,7734_A
759_C,5924_V,7735_A
759_C,5935_V,7736_A
408_C,3582_V,7737_A
408_C,3584_V,7738_A
408_C,3588_V,7739_A
2749_C,19544_V,7740_A
3105_C,25860_V,7741_A
3105_C,25870_V,7742_A
3105_C,25881_V,7743_A
3105_C,25884_V,7744_A
3105_C,25908_V,7745_A
418_C,3637_V,7746_A
1884_C,13362_V,7747_A
424_C,3706_V,7748_A
428_C,3694_V,7749_A
758_C,5409_V,7750_A
433_C,3700_V,7751_A
440_C,3786_V,7752_A
465_C,3879_V,7753_A
484_C,3994_V,7754_A
498_C,3993_V,7755_A
1901_C,4011_V,7756_A
510_C,4103_V,7757_A
511_C,4114_V,7758_A
3116_C,21594_V,7759_A
3116_C,27516_V,7760_A
3116_C,27647_V,7761_A
533_C,4140_V,7762_A
2950_C,23311_V,7763_A
2950_C,23554_V,7764_A
3067_C,25415_V,7765_A
553_C,4259_V,7766_A
557_C,4359_V,7767_A
559_C,4361_V,7768_A
567_C,4340_V,7769_A
2065_C,14217_V,7770_A
2065_C,14218_V,7771_A
2065_C,14235_V,7772_A
2065_C,14241_V,7773_A
2065_C,14248_V,7774_A
571_C,4387_V,7775_A
2560_C,18261_V,7776_A
2560_C,18366_V,7777_A
2215_C,15165_V,7778_A
1871_C,13084_V,7779_A
1871_C,13116_V,7780_A
1871_C,13126_V,7781_A
2363_C,16571_V,7782_A
599_C,4532_V,7783_A
607_C,4549_V,7784_A
609_C,4689_V,7785_A
613_C,4700_V,7786_A
649_C,4779_V,7787_A
649_C,4945_V,7788_A
649_C,4946_V,7789_A
3123_C,29889_V,7790_A
3123_C,29910_V,7791_A
3123_C,29927_V,7792_A
3123_C,29962_V,7793_A
714_C,4971_V,7794_A
714_C,5217_V,7795_A
714_C,5237_V,7796_A
714_C,5272_V,7797_A
714_C,5275_V,7798_A
714_C,5316_V,7799_A
714_C,5345_V,7800_A
1021_C,7685_V,7801_A
1021_C,7689_V,7802_A
1021_C,7862_V,7803_A
1021_C,7890_V,7804_A
1021_C,7919_V,7805_A
3056_C,25179_V,7806_A
3056_C,25181_V,7807_A
3056_C,25187_V,7808_A
692_C,5068_V,7809_A
702_C,5098_V,7810_A
1317_C,9730_V,7811_A
2552_C,17887_V,7812_A
2552_C,17912_V,7813_A
2552_C,17937_V,7814_A
2552_C,17938_V,7815_A
2552_C,17942_V,7816_A
2552_C,17949_V,7817_A
2552_C,17951_V,7818_A
2552_C,17977_V,7819_A
2552_C,17980_V,7820_A
2552_C,17987_V,7821_A
2552_C,17999_V,7822_A
717_C,5252_V,7823_A
720_C,5233_V,7824_A
745_C,5392_V,7825_A
757_C,5408_V,7826_A
1994_C,13875_V,7827_A
2791_C,8112_V,7828_A
2791_C,20070_V,7829_A
1286_C,9415_V,7830_A
1286_C,9428_V,7831_A
775_C,5905_V,7832_A
775_C,5936_V,7833_A
1435_C,10369_V,7834_A
1308_C,9537_V,7835_A
1308_C,9542_V,7836_A
1308_C,9550_V,7837_A
1308_C,9567_V,7838_A
786_C,6255_V,7839_A
786_C,6283_V,7840_A
786_C,6296_V,7841_A
791_C,6294_V,7842_A
795_C,6263_V,7843_A
803_C,6303_V,7844_A
2940_C,23135_V,7845_A
2811_C,16976_V,7846_A
831_C,6302_V,7847_A
2163_C,14714_V,7848_A
2861_C,8986_V,7849_A
2861_C,10088_V,7850_A
2861_C,20792_V,7851_A
3048_C,8780_V,7852_A
2769_C,19899_V,7853_A
855_C,6430_V,7854_A
1241_C,8892_V,7855_A
1241_C,9042_V,7856_A
1241_C,9043_V,7857_A
1241_C,9098_V,7858_A
1241_C,9117_V,7859_A
1489_C,10831_V,7860_A
871_C,6749_V,7861_A
872_C,6724_V,7862_A
872_C,6725_V,7863_A
872_C,6737_V,7864_A
883_C,6752_V,7865_A
1069_C,7994_V,7866_A
2948_C,23584_V,7867_A
2601_C,18655_V,7868_A
916_C,6865_V,7869_A
916_C,6867_V,7870_A
2977_C,24279_V,7871_A
2977_C,24321_V,7872_A
2939_C,23165_V,7873_A
933_C,7083_V,7874_A
939_C,7089_V,7875_A
940_C,7112_V,7876_A
2946_C,23606_V,7877_A
968_C,7167_V,7878_A
979_C,7280_V,7879_A
983_C,7301_V,7880_A
2983_C,24642_V,7881_A
990_C,7288_V,7882_A
2789_C,20071_V,7883_A
1169_C,8504_V,7884_A
1169_C,8531_V,7885_A
1169_C,8535_V,7886_A
1169_C,8538_V,7887_A
1169_C,8539_V,7888_A
1169_C,8543_V,7889_A
1169_C,8554_V,7890_A
1169_C,8557_V,7891_A
2584_C,18546_V,7892_A
2584_C,18548_V,7893_A
2584_C,18561_V,7894_A
2774_C,19873_V,7895_A
1006_C,7459_V,7896_A
2947_C,23552_V,7897_A
1025_C,7693_V,7898_A
2563_C,18102_V,7899_A
1035_C,7857_V,7900_A
1035_C,7883_V,7901_A
2365_C,16549_V,7902_A
1058_C,7887_V,7903_A
1063_C,8011_V,7904_A
1064_C,8012_V,7905_A
1068_C,7962_V,7906_A
1101_C,8122_V,7907_A
2864_C,20723_V,7908_A
2864_C,20769_V,7909_A
2864_C,20785_V,7910_A
2864_C,20789_V,7911_A
1128_C,8373_V,7912_A
1139_C,8362_V,7913_A
1850_C,12792_V,7914_A
2964_C,23883_V,7915_A
2516_C,17602_V,7916_A
2516_C,17611_V,7917_A
1665_C,11792_V,7918_A
2980_C,24280_V,7919_A
1468_C,10716_V,7920_A
1534_C,10973_V,7921_A
1248_C,9288_V,7922_A
3112_C,26546_V,7923_A
3112_C,26644_V,7924_A
3112_C,26648_V,7925_A
3112_C,26727_V,7926_A
2937_C,23124_V,7927_A
2937_C,23126_V,7928_A
1242_C,9034_V,7929_A
1242_C,9053_V,7930_A
1243_C,9010_V,7931_A
1243_C,9035_V,7932_A
1243_C,9037_V,7933_A
1874_C,13100_V,7934_A
1874_C,13160_V,7935_A
2906_C,22276_V,7936_A
1550_C,11080_V,7937_A
1307_C,9218_V,7938_A
1307_C,9568_V,7939_A
1645_C,11720_V,7940_A
2995_C,24651_V,7941_A
1316_C,9726_V,7942_A
1320_C,9729_V,7943_A
1324_C,9722_V,7944_A
2741_C,19580_V,7945_A
1897_C,13514_V,7946_A
1897_C,13516_V,7947_A
1897_C,13530_V,7948_A
3109_C,26319_V,7949_A
3109_C,26353_V,7950_A
3109_C,26369_V,7951_A
1349_C,9839_V,7952_A
1814_C,12440_V,7953_A
1378_C,10018_V,7954_A
1378_C,10020_V,7955_A
1378_C,10021_V,7956_A
1378_C,10028_V,7957_A
1378_C,10029_V,7958_A
3049_C,25168_V,7959_A
1398_C,10154_V,7960_A
1414_C,10243_V,7961_A
1441_C,10464_V,7962_A
1441_C,10470_V,7963_A
1441_C,10481_V,7964_A
1441_C,10483_V,7965_A
1454_C,10476_V,7966_A
1465_C,10703_V,7967_A
1465_C,10711_V,7968_A
1465_C,10717_V,7969_A
2895_C,21909_V,7970_A
1877_C,13340_V,7971_A
1877_C,13353_V,7972_A
2942_C,23149_V,7973_A
3057_C,25161_V,7974_A
3117_C,27832_V,7975_A
3117_C,27901_V,7976_A
3117_C,27904_V,7977_A
3117_C,27915_V,7978_A
3117_C,27916_V,7979_A
3117_C,27926_V,7980_A
3117_C,27930_V,7981_A
3117_C,27937_V,7982_A
3117_C,27942_V,7983_A
3117_C,27961_V,7984_A
3117_C,27970_V,7985_A
1515_C,10874_V,7986_A
1540_C,10966_V,7987_A
1552_C,11083_V,7988_A
1580_C,11266_V,7989_A
1585_C,11311_V,7990_A
2209_C,15048_V,7991_A
1589_C,11471_V,7992_A
1591_C,11467_V,7993_A
1591_C,11492_V,7994_A
1594_C,11474_V,7995_A
1605_C,11464_V,7996_A
2863_C,20726_V,7997_A
2863_C,20739_V,7998_A
1614_C,11578_V,7999_A
1614_C,11587_V,8000_A
1616_C,11589_V,8001_A
2938_C,23191_V,8002_A
1634_C,11648_V,8003_A
1638_C,11670_V,8004_A
1679_C,11936_V,8005_A
1694_C,11861_V,8006_A
2206_C,15118_V,8007_A
1721_C,12029_V,8008_A
1721_C,12037_V,8009_A
1741_C,12074_V,8010_A
1755_C,12125_V,8011_A
1761_C,12165_V,8012_A
1771_C,12264_V,8013_A
1772_C,12188_V,8014_A
1779_C,12208_V,8015_A
1824_C,12441_V,8016_A
1826_C,12439_V,8017_A
1827_C,12447_V,8018_A
1828_C,12494_V,8019_A
1830_C,12489_V,8020_A
1833_C,12495_V,8021_A
1852_C,12821_V,8022_A
1852_C,12845_V,8023_A
1853_C,12808_V,8024_A
1853_C,12855_V,8025_A
1854_C,12887_V,8026_A
1857_C,12867_V,8027_A
1863_C,12829_V,8028_A
1872_C,13075_V,8029_A
1872_C,13104_V,8030_A
1872_C,13182_V,8031_A
3054_C,25180_V,8032_A
3122_C,29521_V,8033_A
3122_C,29596_V,8034_A
1879_C,13347_V,8035_A
1886_C,13342_V,8036_A
1896_C,13509_V,8037_A
1915_C,13522_V,8038_A
1923_C,13681_V,8039_A
1924_C,13659_V,8040_A
2429_C,17098_V,8041_A
2009_C,13979_V,8042_A
2009_C,13982_V,8043_A
2009_C,13987_V,8044_A
2009_C,13995_V,8045_A
2027_C,14124_V,8046_A
2934_C,22814_V,8047_A
2934_C,22816_V,8048_A
2062_C,14123_V,8049_A
2066_C,14224_V,8050_A
2067_C,14208_V,8051_A
2075_C,14207_V,8052_A
2087_C,14222_V,8053_A
2095_C,14375_V,8054_A
2109_C,14404_V,8055_A
2109_C,14409_V,8056_A
2124_C,14374_V,8057_A
2126_C,14421_V,8058_A
2136_C,14522_V,8059_A
2136_C,14523_V,8060_A
2136_C,14541_V,8061_A
2136_C,14545_V,8062_A
2136_C,14590_V,8063_A
2198_C,15110_V,8064_A
3107_C,25876_V,8065_A
3107_C,25886_V,8066_A
3113_C,27006_V,8067_A
3113_C,27116_V,8068_A
3113_C,27136_V,8069_A
3113_C,27150_V,8070_A
3113_C,27189_V,8071_A
3113_C,27198_V,8072_A
3113_C,27249_V,8073_A
3081_C,25542_V,8074_A
2238_C,15119_V,8075_A
3111_C,26629_V,8076_A
3111_C,26634_V,8077_A
3111_C,26653_V,8078_A
3111_C,26654_V,8079_A
3111_C,26660_V,8080_A
3111_C,26683_V,8081_A
3111_C,26690_V,8082_A
3111_C,26759_V,8083_A
2283_C,15729_V,8084_A
2433_C,17221_V,8085_A
2328_C,15721_V,8086_A
2332_C,15774_V,8087_A
2369_C,16531_V,8088_A
2344_C,16220_V,8089_A
2345_C,16178_V,8090_A
2350_C,15996_V,8091_A
2350_C,16188_V,8092_A
2350_C,16230_V,8093_A
2981_C,24310_V,8094_A
2981_C,24316_V,8095_A
2981_C,24335_V,8096_A
2981_C,24340_V,8097_A
2387_C,16894_V,8098_A
2953_C,23603_V,8099_A
2358_C,16567_V,8100_A
2370_C,16540_V,8101_A
2370_C,16557_V,8102_A
3098_C,25638_V,8103_A
2390_C,16893_V,8104_A
2966_C,23944_V,8105_A
2394_C,16875_V,8106_A
2771_C,19910_V,8107_A
2412_C,17057_V,8108_A
2428_C,17087_V,8109_A
2432_C,17227_V,8110_A
2446_C,17231_V,8111_A
2454_C,17210_V,8112_A
2457_C,17215_V,8113_A
2467_C,17309_V,8114_A
2483_C,17413_V,8115_A
2497_C,17525_V,8116_A
2508_C,17606_V,8117_A
2509_C,17619_V,8118_A
2512_C,17616_V,8119_A
2551_C,17930_V,8120_A
2553_C,17825_V,8121_A
2553_C,17928_V,8122_A
2554_C,17982_V,8123_A
2556_C,17802_V,8124_A
2558_C,18437_V,8125_A
2561_C,18337_V,8126_A
2561_C,18384_V,8127_A
2566_C,18365_V,8128_A
2927_C,22626_V,8129_A
2613_C,18709_V,8130_A
2613_C,18711_V,8131_A
2587_C,18558_V,8132_A
2600_C,18663_V,8133_A
2626_C,18749_V,8134_A
2626_C,18750_V,8135_A
3115_C,27465_V,8136_A
2654_C,18971_V,8137_A
2658_C,19001_V,8138_A
3124_C,29885_V,8139_A
3124_C,29887_V,8140_A
3124_C,29897_V,8141_A
3124_C,29903_V,8142_A
3124_C,29905_V,8143_A
3124_C,29926_V,8144_A
3124_C,29935_V,8145_A
2954_C,23650_V,8146_A
2725_C,19281_V,8147_A
2742_C,19665_V,8148_A
2764_C,19546_V,8149_A
2772_C,19862_V,8150_A
2772_C,19875_V,8151_A
2772_C,19887_V,8152_A
2773_C,19884_V,8153_A
2781_C,19710_V,8154_A
2781_C,19773_V,8155_A
2922_C,22480_V,8156_A
3050_C,25197_V,8157_A
2788_C,20121_V,8158_A
3119_C,28510_V,8159_A
3119_C,28627_V,8160_A
3119_C,28637_V,8161_A
3119_C,28693_V,8162_A
3119_C,28705_V,8163_A
3119_C,28779_V,8164_A
3119_C,28781_V,8165_A
2886_C,21522_V,8166_A
2886_C,21855_V,8167_A
2886_C,21903_V,8168_A
3053_C,25210_V,8169_A
2925_C,22503_V,8170_A
2967_C,23945_V,8171_A
2969_C,23863_V,8172_A
2969_C,23957_V,8173_A
2969_C,23958_V,8174_A
2971_C,23963_V,8175_A
3108_C,23845_V,8176_A
3108_C,26338_V,8177_A
3108_C,26356_V,8178_A
3108_C,26365_V,8179_A
2989_C,24650_V,8180_A
3007_C,24666_V,8181_A
3014_C,24683_V,8182_A
3051_C,25018_V,8183_A
3114_C,26898_V,8184_A
3114_C,27118_V,8185_A
3114_C,27120_V,8186_A
3114_C,27125_V,8187_A
3114_C,27181_V,8188_A
3114_C,27195_V,8189_A
3114_C,27217_V,8190_A
3114_C,27221_V,8191_A
3078_C,25533_V,8192_A
3082_C,25539_V,8193_A
3120_C,28801_V,8194_A
3120_C,28890_V,8195_A
3120_C,28967_V,8196_A
3120_C,29035_V,8197_A
3120_C,29042_V,8198_A
3120_C,29058_V,8199_A
3120_C,29082_V,8200_A
3120_C,29093_V,8201_A
3120_C,29124_V,8202_A
3120_C,29133_V,8203_A
3121_C,29299_V,8204_A
3121_C,29548_V,8205_A
3121_C,29571_V,8206_A
3121_C,29589_V,8207_A
3110_C,4_V,8208_A
3110_C,26278_V,8209_A
3110_C,26335_V,8210_A
3110_C,26337_V,8211_A
10_C,138_V,8212_A
14_C,137_V,8213_A
2874_C,130_V,8214_A
2865_C,20755_V,8215_A
2872_C,21205_V,8216_A
2872_C,21211_V,8217_A
2872_C,21217_V,8218_A
81_C,377_V,8219_A
83_C,362_V,8220_A
3069_C,25395_V,8221_A
2668_C,19076_V,8222_A
142_C,797_V,8223_A
2979_C,24301_V,8224_A
146_C,986_V,8225_A
2949_C,23550_V,8226_A
594_C,4497_V,8227_A
1293_C,976_V,8228_A
2982_C,24282_V,8229_A
2793_C,15090_V,8230_A
2793_C,20057_V,8231_A
163_C,1172_V,8232_A
201_C,1422_V,8233_A
201_C,1438_V,8234_A
200_C,1445_V,8235_A
1770_C,12197_V,8236_A
1770_C,12207_V,8237_A
2341_C,16194_V,8238_A
1212_C,8773_V,8239_A
2282_C,15714_V,8240_A
3118_C,28196_V,8241_A
3118_C,28235_V,8242_A
2843_C,20365_V,8243_A
651_C,4920_V,8244_A
253_C,1819_V,8245_A
364_C,3202_V,8246_A
2588_C,18531_V,8247_A
276_C,1963_V,8248_A
2933_C,22810_V,8249_A
281_C,1959_V,8250_A
285_C,2050_V,8251_A
1535_C,10958_V,8252_A
297_C,2104_V,8253_A
297_C,2256_V,8254_A
2945_C,23534_V,8255_A
856_C,6424_V,8256_A
2873_C,13584_V,8257_A
337_C,3115_V,8258_A
1658_C,11736_V,8259_A
354_C,3173_V,8260_A
1287_C,9433_V,8261_A
1878_C,13361_V,8262_A
383_C,3495_V,8263_A
759_C,5532_V,8264_A
759_C,5894_V,8265_A
759_C,5897_V,8266_A
408_C,3583_V,8267_A
426_C,3693_V,8268_A
3106_C,3807_V,8269_A
450_C,3812_V,8270_A
473_C,3943_V,8271_A
2885_C,21833_V,8272_A
2885_C,21837_V,8273_A
498_C,3990_V,8274_A
1919_C,13641_V,8275_A
506_C,4098_V,8276_A
513_C,4104_V,8277_A
3116_C,27609_V,8278_A
3116_C,27622_V,8279_A
3116_C,27626_V,8280_A
547_C,4231_V,8281_A
569_C,4333_V,8282_A
571_C,4346_V,8283_A
577_C,4408_V,8284_A
1871_C,13076_V,8285_A
1871_C,13088_V,8286_A
649_C,4847_V,8287_A
650_C,4930_V,8288_A
714_C,5200_V,8289_A
714_C,5222_V,8290_A
1021_C,7631_V,8291_A
1021_C,7845_V,8292_A
767_C,5527_V,8293_A
1176_C,8664_V,8294_A
2163_C,14709_V,8295_A
2769_C,19863_V,8296_A
1241_C,9008_V,8297_A
1241_C,9046_V,8298_A
878_C,6709_V,8299_A
918_C,6798_V,8300_A
918_C,6855_V,8301_A
918_C,6887_V,8302_A
964_C,7162_V,8303_A
979_C,7289_V,8304_A
2983_C,24637_V,8305_A
987_C,7276_V,8306_A
2559_C,18319_V,8307_A
997_C,7335_V,8308_A
2563_C,18277_V,8309_A
1813_C,12415_V,8310_A
1813_C,12434_V,8311_A
1813_C,12435_V,8312_A
1037_C,7839_V,8313_A
1039_C,7859_V,8314_A
1133_C,8345_V,8315_A
1139_C,8318_V,8316_A
2516_C,17593_V,8317_A
1162_C,8435_V,8318_A
1162_C,8445_V,8319_A
1182_C,8666_V,8320_A
1183_C,8662_V,8321_A
1468_C,10673_V,8322_A
2937_C,23122_V,8323_A
1242_C,9044_V,8324_A
1550_C,11067_V,8325_A
1542_C,10957_V,8326_A
1645_C,11711_V,8327_A
1306_C,9530_V,8328_A
2564_C,18318_V,8329_A
3109_C,26276_V,8330_A
1338_C,9805_V,8331_A
1374_C,9937_V,8332_A
1378_C,10010_V,8333_A
1409_C,10215_V,8334_A
1441_C,10430_V,8335_A
1457_C,10548_V,8336_A
1877_C,13376_V,8337_A
3057_C,25149_V,8338_A
3117_C,27685_V,8339_A
3117_C,27894_V,8340_A
3117_C,27895_V,8341_A
1528_C,10900_V,8342_A
2371_C,16498_V,8343_A
1556_C,11073_V,8344_A
1592_C,11469_V,8345_A
1614_C,11571_V,8346_A
1735_C,12065_V,8347_A
1776_C,12198_V,8348_A
1783_C,12225_V,8349_A
1905_C,13512_V,8350_A
1832_C,12478_V,8351_A
1854_C,12783_V,8352_A
1854_C,12813_V,8353_A
1857_C,12781_V,8354_A
1857_C,12807_V,8355_A
1872_C,13081_V,8356_A
3122_C,29481_V,8357_A
1951_C,13754_V,8358_A
2001_C,13907_V,8359_A
2027_C,14099_V,8360_A
2041_C,14115_V,8361_A
2068_C,14225_V,8362_A
2111_C,14385_V,8363_A
2111_C,14393_V,8364_A
2151_C,14615_V,8365_A
2164_C,14718_V,8366_A
2203_C,15109_V,8367_A
3113_C,27092_V,8368_A
3113_C,27094_V,8369_A
3113_C,27122_V,8370_A
3113_C,27128_V,8371_A
3113_C,27147_V,8372_A
3111_C,16064_V,8373_A
3111_C,26598_V,8374_A
3111_C,26628_V,8375_A
2961_C,23917_V,8376_A
2433_C,17206_V,8377_A
2337_C,15936_V,8378_A
2344_C,15986_V,8379_A
2345_C,16165_V,8380_A
2348_C,16149_V,8381_A
2360_C,16494_V,8382_A
2481_C,17416_V,8383_A
2540_C,17657_V,8384_A
2551_C,17882_V,8385_A
2554_C,17924_V,8386_A
2556_C,17878_V,8387_A
2558_C,18359_V,8388_A
2583_C,18557_V,8389_A
2618_C,18701_V,8390_A
3115_C,27446_V,8391_A
2640_C,18853_V,8392_A
2709_C,19235_V,8393_A
2954_C,23547_V,8394_A
3119_C,28590_V,8395_A
3119_C,28615_V,8396_A
3119_C,28616_V,8397_A
3119_C,28621_V,8398_A
3039_C,24888_V,8399_A
2989_C,24583_V,8400_A
3036_C,24823_V,8401_A
3079_C,25531_V,8402_A
3120_C,29057_V,8403_A
3121_C,29498_V,8404_A
3110_C,4124_V,8405_A
3110_C,26086_V,8406_A
3110_C,26097_V,8407_A
3110_C,26125_V,8408_A
3110_C,26140_V,8409_A
21_C,40_V,8410_A
61_C,206_V,8411_A
62_C,214_V,8412_A
147_C,900_V,8413_A
147_C,905_V,8414_A
1004_C,7402_V,8415_A
2865_C,20559_V,8416_A
2872_C,21107_V,8417_A
71_C,247_V,8418_A
77_C,302_V,8419_A
81_C,324_V,8420_A
83_C,294_V,8421_A
85_C,287_V,8422_A
2908_C,22156_V,8423_A
2908_C,22188_V,8424_A
115_C,422_V,8425_A
119_C,428_V,8426_A
2668_C,19023_V,8427_A
2668_C,19026_V,8428_A
142_C,536_V,8429_A
142_C,737_V,8430_A
1122_C,8203_V,8431_A
2276_C,15517_V,8432_A
2276_C,15534_V,8433_A
2979_C,24137_V,8434_A
2979_C,24138_V,8435_A
148_C,926_V,8436_A
2893_C,21598_V,8437_A
2893_C,21656_V,8438_A
2949_C,23370_V,8439_A
594_C,4475_V,8440_A
2897_C,22067_V,8441_A
2982_C,24106_V,8442_A
160_C,1067_V,8443_A
160_C,1090_V,8444_A
171_C,1082_V,8445_A
172_C,1114_V,8446_A
180_C,1105_V,8447_A
201_C,1266_V,8448_A
201_C,1284_V,8449_A
198_C,1296_V,8450_A
198_C,1308_V,8451_A
199_C,1287_V,8452_A
203_C,1283_V,8453_A
1770_C,1287_V,8454_A
2888_C,21629_V,8455_A
2888_C,21642_V,8456_A
205_C,1536_V,8457_A
205_C,1537_V,8458_A
205_C,1541_V,8459_A
2341_C,16040_V,8460_A
3118_C,28084_V,8461_A
227_C,1727_V,8462_A
651_C,4808_V,8463_A
245_C,1769_V,8464_A
247_C,1791_V,8465_A
250_C,1768_V,8466_A
257_C,1845_V,8467_A
2875_C,21474_V,8468_A
2875_C,21486_V,8469_A
2875_C,21509_V,8470_A
2926_C,22552_V,8471_A
271_C,1925_V,8472_A
276_C,1920_V,8473_A
276_C,1931_V,8474_A
2958_C,11889_V,8475_A
1578_C,11192_V,8476_A
1578_C,11418_V,8477_A
2890_C,21608_V,8478_A
875_C,6601_V,8479_A
299_C,2126_V,8480_A
2280_C,15540_V,8481_A
308_C,2367_V,8482_A
2945_C,23397_V,8483_A
3028_C,2405_V,8484_A
315_C,2647_V,8485_A
316_C,2662_V,8486_A
318_C,2708_V,8487_A
321_C,2865_V,8488_A
323_C,2856_V,8489_A
325_C,2891_V,8490_A
2194_C,14919_V,8491_A
2194_C,14930_V,8492_A
336_C,3033_V,8493_A
339_C,3034_V,8494_A
360_C,3245_V,8495_A
2994_C,24556_V,8496_A
363_C,3250_V,8497_A
2870_C,4060_V,8498_A
2870_C,20999_V,8499_A
2870_C,21002_V,8500_A
1668_C,3325_V,8501_A
2976_C,5215_V,8502_A
383_C,3460_V,8503_A
759_C,5678_V,8504_A
759_C,5722_V,8505_A
759_C,5723_V,8506_A
2224_C,15378_V,8507_A
3105_C,25736_V,8508_A
3105_C,25765_V,8509_A
418_C,3618_V,8510_A
3106_C,25753_V,8511_A
461_C,3854_V,8512_A
473_C,3909_V,8513_A
2885_C,7851_V,8514_A
